h0 [SinglePointCrossover,BitFlipMutation] 3940
h1 [SinglePointCrossover,LoopMoveOperator] 3820
h2 [SinglePointCrossover,LocalMoveOperator] 3986
h3 [SinglePointCrossover,SegmentMutation] 4074
h4 [SinglePointCrossover,OppositeMoveOperator] 4092
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3931
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3983
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4043
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4111
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3953
h10 [MultiPointsCrossover,BitFlipMutation] 4033
h11 [MultiPointsCrossover,LoopMoveOperator] 4041
h12 [MultiPointsCrossover,LocalMoveOperator] 3977
h13 [MultiPointsCrossover,SegmentMutation] 3987
h14 [MultiPointsCrossover,OppositeMoveOperator] 4029
