h0 [SinglePointCrossover,BitFlipMutation] 3931
h1 [SinglePointCrossover,LoopMoveOperator] 3915
h2 [SinglePointCrossover,LocalMoveOperator] 3951
h3 [SinglePointCrossover,SegmentMutation] 4073
h4 [SinglePointCrossover,OppositeMoveOperator] 3984
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3980
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4089
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4090
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4021
h10 [MultiPointsCrossover,BitFlipMutation] 4091
h11 [MultiPointsCrossover,LoopMoveOperator] 4013
h12 [MultiPointsCrossover,LocalMoveOperator] 3982
h13 [MultiPointsCrossover,SegmentMutation] 3913
h14 [MultiPointsCrossover,OppositeMoveOperator] 3962
