h0 [SinglePointCrossover,BitFlipMutation] 1996
h1 [SinglePointCrossover,LoopMoveOperator] 2025
h2 [SinglePointCrossover,LocalMoveOperator] 1968
h3 [SinglePointCrossover,SegmentMutation] 1950
h4 [SinglePointCrossover,OppositeMoveOperator] 1877
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1967
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2007
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1880
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1976
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2003
h10 [MultiPointsCrossover,BitFlipMutation] 2079
h11 [MultiPointsCrossover,LoopMoveOperator] 2045
h12 [MultiPointsCrossover,LocalMoveOperator] 2048
h13 [MultiPointsCrossover,SegmentMutation] 1984
h14 [MultiPointsCrossover,OppositeMoveOperator] 1945
