h0 [SinglePointCrossover,BitFlipMutation] 4061
h1 [SinglePointCrossover,LoopMoveOperator] 3963
h2 [SinglePointCrossover,LocalMoveOperator] 3956
h3 [SinglePointCrossover,SegmentMutation] 3978
h4 [SinglePointCrossover,OppositeMoveOperator] 4024
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3916
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3985
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4046
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4098
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4059
h10 [MultiPointsCrossover,BitFlipMutation] 4073
h11 [MultiPointsCrossover,LoopMoveOperator] 3974
h12 [MultiPointsCrossover,LocalMoveOperator] 4104
h13 [MultiPointsCrossover,SegmentMutation] 3980
h14 [MultiPointsCrossover,OppositeMoveOperator] 3983
