h0 [SinglePointCrossover,BitFlipMutation] 2078
h1 [SinglePointCrossover,LoopMoveOperator] 1932
h2 [SinglePointCrossover,LocalMoveOperator] 1979
h3 [SinglePointCrossover,SegmentMutation] 1984
h4 [SinglePointCrossover,OppositeMoveOperator] 1974
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1996
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1917
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2019
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1999
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1959
h10 [MultiPointsCrossover,BitFlipMutation] 1937
h11 [MultiPointsCrossover,LoopMoveOperator] 1992
h12 [MultiPointsCrossover,LocalMoveOperator] 1993
h13 [MultiPointsCrossover,SegmentMutation] 1975
h14 [MultiPointsCrossover,OppositeMoveOperator] 1966
