h0 [SinglePointCrossover,BitFlipMutation] 3941
h1 [SinglePointCrossover,LoopMoveOperator] 3879
h2 [SinglePointCrossover,LocalMoveOperator] 3980
h3 [SinglePointCrossover,SegmentMutation] 3932
h4 [SinglePointCrossover,OppositeMoveOperator] 4062
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4008
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4039
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3934
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3905
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4026
h10 [MultiPointsCrossover,BitFlipMutation] 3983
h11 [MultiPointsCrossover,LoopMoveOperator] 3857
h12 [MultiPointsCrossover,LocalMoveOperator] 3984
h13 [MultiPointsCrossover,SegmentMutation] 3885
h14 [MultiPointsCrossover,OppositeMoveOperator] 3985
