h0 [SinglePointCrossover,BitFlipMutation] 1939
h1 [SinglePointCrossover,LoopMoveOperator] 1844
h2 [SinglePointCrossover,LocalMoveOperator] 2047
h3 [SinglePointCrossover,SegmentMutation] 2053
h4 [SinglePointCrossover,OppositeMoveOperator] 1944
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2027
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1948
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1951
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1964
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1994
h10 [MultiPointsCrossover,BitFlipMutation] 2044
h11 [MultiPointsCrossover,LoopMoveOperator] 1960
h12 [MultiPointsCrossover,LocalMoveOperator] 1981
h13 [MultiPointsCrossover,SegmentMutation] 2039
h14 [MultiPointsCrossover,OppositeMoveOperator] 1965
