h0 [SinglePointCrossover,BitFlipMutation] 2003
h1 [SinglePointCrossover,LoopMoveOperator] 2051
h2 [SinglePointCrossover,LocalMoveOperator] 2034
h3 [SinglePointCrossover,SegmentMutation] 1959
h4 [SinglePointCrossover,OppositeMoveOperator] 1955
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1929
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1947
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2036
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1928
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2048
h10 [MultiPointsCrossover,BitFlipMutation] 1978
h11 [MultiPointsCrossover,LoopMoveOperator] 1907
h12 [MultiPointsCrossover,LocalMoveOperator] 1891
h13 [MultiPointsCrossover,SegmentMutation] 1899
h14 [MultiPointsCrossover,OppositeMoveOperator] 1935
