h0 [SinglePointCrossover,BitFlipMutation] 3912
h1 [SinglePointCrossover,LoopMoveOperator] 3956
h2 [SinglePointCrossover,LocalMoveOperator] 4045
h3 [SinglePointCrossover,SegmentMutation] 4030
h4 [SinglePointCrossover,OppositeMoveOperator] 3980
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3910
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4060
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3942
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3993
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4026
h10 [MultiPointsCrossover,BitFlipMutation] 3980
h11 [MultiPointsCrossover,LoopMoveOperator] 3999
h12 [MultiPointsCrossover,LocalMoveOperator] 4033
h13 [MultiPointsCrossover,SegmentMutation] 4084
h14 [MultiPointsCrossover,OppositeMoveOperator] 4050
