h0 [SinglePointCrossover,BitFlipMutation] 3936
h1 [SinglePointCrossover,LoopMoveOperator] 3919
h2 [SinglePointCrossover,LocalMoveOperator] 4050
h3 [SinglePointCrossover,SegmentMutation] 4057
h4 [SinglePointCrossover,OppositeMoveOperator] 4022
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3991
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3983
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3926
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3957
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3992
h10 [MultiPointsCrossover,BitFlipMutation] 4073
h11 [MultiPointsCrossover,LoopMoveOperator] 4017
h12 [MultiPointsCrossover,LocalMoveOperator] 4142
h13 [MultiPointsCrossover,SegmentMutation] 4066
h14 [MultiPointsCrossover,OppositeMoveOperator] 4069
