h0 [SinglePointCrossover,BitFlipMutation] 3905
h1 [SinglePointCrossover,LoopMoveOperator] 3999
h2 [SinglePointCrossover,LocalMoveOperator] 4107
h3 [SinglePointCrossover,SegmentMutation] 4017
h4 [SinglePointCrossover,OppositeMoveOperator] 3935
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4046
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4000
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4014
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4008
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3901
h10 [MultiPointsCrossover,BitFlipMutation] 4079
h11 [MultiPointsCrossover,LoopMoveOperator] 3971
h12 [MultiPointsCrossover,LocalMoveOperator] 3968
h13 [MultiPointsCrossover,SegmentMutation] 4077
h14 [MultiPointsCrossover,OppositeMoveOperator] 3973
