h0 [SinglePointCrossover,BitFlipMutation] 3915
h1 [SinglePointCrossover,LoopMoveOperator] 4012
h2 [SinglePointCrossover,LocalMoveOperator] 4064
h3 [SinglePointCrossover,SegmentMutation] 3953
h4 [SinglePointCrossover,OppositeMoveOperator] 4023
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3962
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4059
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3985
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4082
h10 [MultiPointsCrossover,BitFlipMutation] 4059
h11 [MultiPointsCrossover,LoopMoveOperator] 3916
h12 [MultiPointsCrossover,LocalMoveOperator] 3981
h13 [MultiPointsCrossover,SegmentMutation] 3996
h14 [MultiPointsCrossover,OppositeMoveOperator] 4020
