h0 [SinglePointCrossover,BitFlipMutation] 3923
h1 [SinglePointCrossover,LoopMoveOperator] 4052
h2 [SinglePointCrossover,LocalMoveOperator] 4010
h3 [SinglePointCrossover,SegmentMutation] 3818
h4 [SinglePointCrossover,OppositeMoveOperator] 4110
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3882
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4084
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3913
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3995
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3956
h10 [MultiPointsCrossover,BitFlipMutation] 3846
h11 [MultiPointsCrossover,LoopMoveOperator] 3989
h12 [MultiPointsCrossover,LocalMoveOperator] 4080
h13 [MultiPointsCrossover,SegmentMutation] 3941
h14 [MultiPointsCrossover,OppositeMoveOperator] 3901
