h0 [SinglePointCrossover,BitFlipMutation] 1946
h1 [SinglePointCrossover,LoopMoveOperator] 2015
h2 [SinglePointCrossover,LocalMoveOperator] 1922
h3 [SinglePointCrossover,SegmentMutation] 1913
h4 [SinglePointCrossover,OppositeMoveOperator] 2069
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1936
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2012
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1915
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1900
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2000
h10 [MultiPointsCrossover,BitFlipMutation] 2071
h11 [MultiPointsCrossover,LoopMoveOperator] 2035
h12 [MultiPointsCrossover,LocalMoveOperator] 1934
h13 [MultiPointsCrossover,SegmentMutation] 2034
h14 [MultiPointsCrossover,OppositeMoveOperator] 1998
