h0 [SinglePointCrossover,BitFlipMutation] 4029
h1 [SinglePointCrossover,LoopMoveOperator] 4012
h2 [SinglePointCrossover,LocalMoveOperator] 3996
h3 [SinglePointCrossover,SegmentMutation] 4059
h4 [SinglePointCrossover,OppositeMoveOperator] 4021
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3905
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3938
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4052
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4112
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3999
h10 [MultiPointsCrossover,BitFlipMutation] 4027
h11 [MultiPointsCrossover,LoopMoveOperator] 4098
h12 [MultiPointsCrossover,LocalMoveOperator] 3997
h13 [MultiPointsCrossover,SegmentMutation] 3982
h14 [MultiPointsCrossover,OppositeMoveOperator] 4073
