h0 [SinglePointCrossover,BitFlipMutation] 4013
h1 [SinglePointCrossover,LoopMoveOperator] 3999
h2 [SinglePointCrossover,LocalMoveOperator] 3968
h3 [SinglePointCrossover,SegmentMutation] 3992
h4 [SinglePointCrossover,OppositeMoveOperator] 4070
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3938
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3978
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4001
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3928
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4131
h10 [MultiPointsCrossover,BitFlipMutation] 4050
h11 [MultiPointsCrossover,LoopMoveOperator] 3891
h12 [MultiPointsCrossover,LocalMoveOperator] 4078
h13 [MultiPointsCrossover,SegmentMutation] 3993
h14 [MultiPointsCrossover,OppositeMoveOperator] 3970
