h0 [SinglePointCrossover,BitFlipMutation] 1905
h1 [SinglePointCrossover,LoopMoveOperator] 1939
h2 [SinglePointCrossover,LocalMoveOperator] 2025
h3 [SinglePointCrossover,SegmentMutation] 1989
h4 [SinglePointCrossover,OppositeMoveOperator] 1976
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2034
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2056
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1983
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1975
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2037
h10 [MultiPointsCrossover,BitFlipMutation] 1969
h11 [MultiPointsCrossover,LoopMoveOperator] 1984
h12 [MultiPointsCrossover,LocalMoveOperator] 1975
h13 [MultiPointsCrossover,SegmentMutation] 1958
h14 [MultiPointsCrossover,OppositeMoveOperator] 1995
