h0 [SinglePointCrossover,BitFlipMutation] 3930
h1 [SinglePointCrossover,LoopMoveOperator] 3843
h2 [SinglePointCrossover,LocalMoveOperator] 3961
h3 [SinglePointCrossover,SegmentMutation] 3987
h4 [SinglePointCrossover,OppositeMoveOperator] 3923
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3929
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4021
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3975
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4129
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3936
h10 [MultiPointsCrossover,BitFlipMutation] 4106
h11 [MultiPointsCrossover,LoopMoveOperator] 3859
h12 [MultiPointsCrossover,LocalMoveOperator] 3916
h13 [MultiPointsCrossover,SegmentMutation] 4022
h14 [MultiPointsCrossover,OppositeMoveOperator] 3963
