h0 [SinglePointCrossover,BitFlipMutation] 2088
h1 [SinglePointCrossover,LoopMoveOperator] 1981
h2 [SinglePointCrossover,LocalMoveOperator] 1961
h3 [SinglePointCrossover,SegmentMutation] 1969
h4 [SinglePointCrossover,OppositeMoveOperator] 1965
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1897
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1928
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1990
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2004
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1969
h10 [MultiPointsCrossover,BitFlipMutation] 1993
h11 [MultiPointsCrossover,LoopMoveOperator] 2028
h12 [MultiPointsCrossover,LocalMoveOperator] 1982
h13 [MultiPointsCrossover,SegmentMutation] 1962
h14 [MultiPointsCrossover,OppositeMoveOperator] 1983
