h0 [SinglePointCrossover,BitFlipMutation] 2036
h1 [SinglePointCrossover,LoopMoveOperator] 1983
h2 [SinglePointCrossover,LocalMoveOperator] 2006
h3 [SinglePointCrossover,SegmentMutation] 2028
h4 [SinglePointCrossover,OppositeMoveOperator] 2085
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1986
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2014
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1941
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1884
h10 [MultiPointsCrossover,BitFlipMutation] 1938
h11 [MultiPointsCrossover,LoopMoveOperator] 2008
h12 [MultiPointsCrossover,LocalMoveOperator] 1951
h13 [MultiPointsCrossover,SegmentMutation] 1930
h14 [MultiPointsCrossover,OppositeMoveOperator] 2002
