h0 [SinglePointCrossover,BitFlipMutation] 2030
h1 [SinglePointCrossover,LoopMoveOperator] 1967
h2 [SinglePointCrossover,LocalMoveOperator] 1973
h3 [SinglePointCrossover,SegmentMutation] 1938
h4 [SinglePointCrossover,OppositeMoveOperator] 1977
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1997
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1967
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2063
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1994
h10 [MultiPointsCrossover,BitFlipMutation] 1996
h11 [MultiPointsCrossover,LoopMoveOperator] 1969
h12 [MultiPointsCrossover,LocalMoveOperator] 1986
h13 [MultiPointsCrossover,SegmentMutation] 1931
h14 [MultiPointsCrossover,OppositeMoveOperator] 2014
