h0 [SinglePointCrossover,BitFlipMutation] 2005
h1 [SinglePointCrossover,LoopMoveOperator] 1981
h2 [SinglePointCrossover,LocalMoveOperator] 2000
h3 [SinglePointCrossover,SegmentMutation] 2030
h4 [SinglePointCrossover,OppositeMoveOperator] 1943
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1962
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2017
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1977
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1997
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1998
h10 [MultiPointsCrossover,BitFlipMutation] 1968
h11 [MultiPointsCrossover,LoopMoveOperator] 1973
h12 [MultiPointsCrossover,LocalMoveOperator] 1942
h13 [MultiPointsCrossover,SegmentMutation] 1942
h14 [MultiPointsCrossover,OppositeMoveOperator] 2015
