h0 [SinglePointCrossover,BitFlipMutation] 4045
h1 [SinglePointCrossover,LoopMoveOperator] 4004
h2 [SinglePointCrossover,LocalMoveOperator] 4017
h3 [SinglePointCrossover,SegmentMutation] 4000
h4 [SinglePointCrossover,OppositeMoveOperator] 3953
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3992
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4038
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3933
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3869
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4151
h10 [MultiPointsCrossover,BitFlipMutation] 3872
h11 [MultiPointsCrossover,LoopMoveOperator] 3964
h12 [MultiPointsCrossover,LocalMoveOperator] 4037
h13 [MultiPointsCrossover,SegmentMutation] 4100
h14 [MultiPointsCrossover,OppositeMoveOperator] 4025
