h0 [SinglePointCrossover,BitFlipMutation] 3948
h1 [SinglePointCrossover,LoopMoveOperator] 4061
h2 [SinglePointCrossover,LocalMoveOperator] 3939
h3 [SinglePointCrossover,SegmentMutation] 3983
h4 [SinglePointCrossover,OppositeMoveOperator] 4041
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4031
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4079
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3998
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4044
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3940
h10 [MultiPointsCrossover,BitFlipMutation] 3960
h11 [MultiPointsCrossover,LoopMoveOperator] 4002
h12 [MultiPointsCrossover,LocalMoveOperator] 4018
h13 [MultiPointsCrossover,SegmentMutation] 3895
h14 [MultiPointsCrossover,OppositeMoveOperator] 4061
