h0 [SinglePointCrossover,BitFlipMutation] 4081
h1 [SinglePointCrossover,LoopMoveOperator] 4045
h2 [SinglePointCrossover,LocalMoveOperator] 3992
h3 [SinglePointCrossover,SegmentMutation] 4007
h4 [SinglePointCrossover,OppositeMoveOperator] 3979
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4010
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3980
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4056
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3921
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3998
h10 [MultiPointsCrossover,BitFlipMutation] 3905
h11 [MultiPointsCrossover,LoopMoveOperator] 3931
h12 [MultiPointsCrossover,LocalMoveOperator] 3964
h13 [MultiPointsCrossover,SegmentMutation] 4038
h14 [MultiPointsCrossover,OppositeMoveOperator] 4093
