h0 [SinglePointCrossover,BitFlipMutation] 1922
h1 [SinglePointCrossover,LoopMoveOperator] 1997
h2 [SinglePointCrossover,LocalMoveOperator] 1942
h3 [SinglePointCrossover,SegmentMutation] 1910
h4 [SinglePointCrossover,OppositeMoveOperator] 1912
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1950
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2019
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2045
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1929
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2026
h10 [MultiPointsCrossover,BitFlipMutation] 2004
h11 [MultiPointsCrossover,LoopMoveOperator] 1984
h12 [MultiPointsCrossover,LocalMoveOperator] 2070
h13 [MultiPointsCrossover,SegmentMutation] 2025
h14 [MultiPointsCrossover,OppositeMoveOperator] 1965
