h0 [SinglePointCrossover,BitFlipMutation] 4059
h1 [SinglePointCrossover,LoopMoveOperator] 4035
h2 [SinglePointCrossover,LocalMoveOperator] 3959
h3 [SinglePointCrossover,SegmentMutation] 4003
h4 [SinglePointCrossover,OppositeMoveOperator] 3912
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4005
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3999
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3872
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4072
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3996
h10 [MultiPointsCrossover,BitFlipMutation] 3968
h11 [MultiPointsCrossover,LoopMoveOperator] 4119
h12 [MultiPointsCrossover,LocalMoveOperator] 3902
h13 [MultiPointsCrossover,SegmentMutation] 4059
h14 [MultiPointsCrossover,OppositeMoveOperator] 4040
