h0 [SinglePointCrossover,BitFlipMutation] 1974
h1 [SinglePointCrossover,LoopMoveOperator] 1998
h2 [SinglePointCrossover,LocalMoveOperator] 1964
h3 [SinglePointCrossover,SegmentMutation] 1987
h4 [SinglePointCrossover,OppositeMoveOperator] 1998
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1966
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1975
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2024
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1974
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2005
h10 [MultiPointsCrossover,BitFlipMutation] 1950
h11 [MultiPointsCrossover,LoopMoveOperator] 2011
h12 [MultiPointsCrossover,LocalMoveOperator] 1994
h13 [MultiPointsCrossover,SegmentMutation] 1906
h14 [MultiPointsCrossover,OppositeMoveOperator] 1974
