h0 [SinglePointCrossover,BitFlipMutation] 4069
h1 [SinglePointCrossover,LoopMoveOperator] 4109
h2 [SinglePointCrossover,LocalMoveOperator] 3974
h3 [SinglePointCrossover,SegmentMutation] 3921
h4 [SinglePointCrossover,OppositeMoveOperator] 4074
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4044
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3918
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3943
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3948
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3854
h10 [MultiPointsCrossover,BitFlipMutation] 3959
h11 [MultiPointsCrossover,LoopMoveOperator] 3944
h12 [MultiPointsCrossover,LocalMoveOperator] 4167
h13 [MultiPointsCrossover,SegmentMutation] 4076
h14 [MultiPointsCrossover,OppositeMoveOperator] 4000
