h0 [SinglePointCrossover,BitFlipMutation] 4017
h1 [SinglePointCrossover,LoopMoveOperator] 3997
h2 [SinglePointCrossover,LocalMoveOperator] 3918
h3 [SinglePointCrossover,SegmentMutation] 4051
h4 [SinglePointCrossover,OppositeMoveOperator] 4013
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3974
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4014
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4044
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3967
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3961
h10 [MultiPointsCrossover,BitFlipMutation] 4006
h11 [MultiPointsCrossover,LoopMoveOperator] 3932
h12 [MultiPointsCrossover,LocalMoveOperator] 4018
h13 [MultiPointsCrossover,SegmentMutation] 3990
h14 [MultiPointsCrossover,OppositeMoveOperator] 4098
