h0 [SinglePointCrossover,BitFlipMutation] 1962
h1 [SinglePointCrossover,LoopMoveOperator] 2031
h2 [SinglePointCrossover,LocalMoveOperator] 1983
h3 [SinglePointCrossover,SegmentMutation] 2008
h4 [SinglePointCrossover,OppositeMoveOperator] 1973
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1981
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2028
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1975
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2022
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1906
h10 [MultiPointsCrossover,BitFlipMutation] 1969
h11 [MultiPointsCrossover,LoopMoveOperator] 1942
h12 [MultiPointsCrossover,LocalMoveOperator] 2031
h13 [MultiPointsCrossover,SegmentMutation] 1953
h14 [MultiPointsCrossover,OppositeMoveOperator] 1986
