h0 [SinglePointCrossover,BitFlipMutation] 1983
h1 [SinglePointCrossover,LoopMoveOperator] 1957
h2 [SinglePointCrossover,LocalMoveOperator] 2019
h3 [SinglePointCrossover,SegmentMutation] 1930
h4 [SinglePointCrossover,OppositeMoveOperator] 2029
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1967
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1960
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1912
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1932
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2058
h10 [MultiPointsCrossover,BitFlipMutation] 1994
h11 [MultiPointsCrossover,LoopMoveOperator] 2006
h12 [MultiPointsCrossover,LocalMoveOperator] 2030
h13 [MultiPointsCrossover,SegmentMutation] 1881
h14 [MultiPointsCrossover,OppositeMoveOperator] 2092
