h0 [SinglePointCrossover,BitFlipMutation] 1988
h1 [SinglePointCrossover,LoopMoveOperator] 1961
h2 [SinglePointCrossover,LocalMoveOperator] 2021
h3 [SinglePointCrossover,SegmentMutation] 1959
h4 [SinglePointCrossover,OppositeMoveOperator] 1953
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2006
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2027
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1891
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1983
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1952
h10 [MultiPointsCrossover,BitFlipMutation] 2015
h11 [MultiPointsCrossover,LoopMoveOperator] 1972
h12 [MultiPointsCrossover,LocalMoveOperator] 2001
h13 [MultiPointsCrossover,SegmentMutation] 2005
h14 [MultiPointsCrossover,OppositeMoveOperator] 1966
