h0 [SinglePointCrossover,BitFlipMutation] 3929
h1 [SinglePointCrossover,LoopMoveOperator] 3970
h2 [SinglePointCrossover,LocalMoveOperator] 3985
h3 [SinglePointCrossover,SegmentMutation] 3974
h4 [SinglePointCrossover,OppositeMoveOperator] 4127
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3943
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4057
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4022
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4069
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4099
h10 [MultiPointsCrossover,BitFlipMutation] 4013
h11 [MultiPointsCrossover,LoopMoveOperator] 4056
h12 [MultiPointsCrossover,LocalMoveOperator] 4122
h13 [MultiPointsCrossover,SegmentMutation] 4003
h14 [MultiPointsCrossover,OppositeMoveOperator] 3931
