h0 [SinglePointCrossover,BitFlipMutation] 2020
h1 [SinglePointCrossover,LoopMoveOperator] 1913
h2 [SinglePointCrossover,LocalMoveOperator] 1937
h3 [SinglePointCrossover,SegmentMutation] 1986
h4 [SinglePointCrossover,OppositeMoveOperator] 2036
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2022
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1966
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2065
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1947
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1982
h10 [MultiPointsCrossover,BitFlipMutation] 2007
h11 [MultiPointsCrossover,LoopMoveOperator] 1910
h12 [MultiPointsCrossover,LocalMoveOperator] 1992
h13 [MultiPointsCrossover,SegmentMutation] 1905
h14 [MultiPointsCrossover,OppositeMoveOperator] 2012
