h0 [SinglePointCrossover,BitFlipMutation] 3858
h1 [SinglePointCrossover,LoopMoveOperator] 3945
h2 [SinglePointCrossover,LocalMoveOperator] 3950
h3 [SinglePointCrossover,SegmentMutation] 3925
h4 [SinglePointCrossover,OppositeMoveOperator] 3963
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3934
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4005
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4014
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3974
h10 [MultiPointsCrossover,BitFlipMutation] 3895
h11 [MultiPointsCrossover,LoopMoveOperator] 4035
h12 [MultiPointsCrossover,LocalMoveOperator] 4039
h13 [MultiPointsCrossover,SegmentMutation] 3944
h14 [MultiPointsCrossover,OppositeMoveOperator] 3968
