h0 [SinglePointCrossover,BitFlipMutation] 3949
h1 [SinglePointCrossover,LoopMoveOperator] 3917
h2 [SinglePointCrossover,LocalMoveOperator] 4055
h3 [SinglePointCrossover,SegmentMutation] 4023
h4 [SinglePointCrossover,OppositeMoveOperator] 4015
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4053
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3932
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3973
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4053
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3964
h10 [MultiPointsCrossover,BitFlipMutation] 4034
h11 [MultiPointsCrossover,LoopMoveOperator] 3981
h12 [MultiPointsCrossover,LocalMoveOperator] 3991
h13 [MultiPointsCrossover,SegmentMutation] 3984
h14 [MultiPointsCrossover,OppositeMoveOperator] 4076
