h0 [SinglePointCrossover,BitFlipMutation] 3944
h1 [SinglePointCrossover,LoopMoveOperator] 3965
h2 [SinglePointCrossover,LocalMoveOperator] 3991
h3 [SinglePointCrossover,SegmentMutation] 3961
h4 [SinglePointCrossover,OppositeMoveOperator] 4024
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3866
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3921
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3983
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3936
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3944
h10 [MultiPointsCrossover,BitFlipMutation] 4045
h11 [MultiPointsCrossover,LoopMoveOperator] 3968
h12 [MultiPointsCrossover,LocalMoveOperator] 3932
h13 [MultiPointsCrossover,SegmentMutation] 3959
h14 [MultiPointsCrossover,OppositeMoveOperator] 4061
