h0 [SinglePointCrossover,BitFlipMutation] 3947
h1 [SinglePointCrossover,LoopMoveOperator] 3924
h2 [SinglePointCrossover,LocalMoveOperator] 3977
h3 [SinglePointCrossover,SegmentMutation] 4003
h4 [SinglePointCrossover,OppositeMoveOperator] 3989
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4128
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4034
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4058
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3932
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3978
h10 [MultiPointsCrossover,BitFlipMutation] 4042
h11 [MultiPointsCrossover,LoopMoveOperator] 3951
h12 [MultiPointsCrossover,LocalMoveOperator] 4025
h13 [MultiPointsCrossover,SegmentMutation] 3996
h14 [MultiPointsCrossover,OppositeMoveOperator] 4016
