h0 [SinglePointCrossover,BitFlipMutation] 1993
h1 [SinglePointCrossover,LoopMoveOperator] 1981
h2 [SinglePointCrossover,LocalMoveOperator] 1986
h3 [SinglePointCrossover,SegmentMutation] 2014
h4 [SinglePointCrossover,OppositeMoveOperator] 1949
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2017
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1893
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1987
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2034
h10 [MultiPointsCrossover,BitFlipMutation] 2005
h11 [MultiPointsCrossover,LoopMoveOperator] 2003
h12 [MultiPointsCrossover,LocalMoveOperator] 1946
h13 [MultiPointsCrossover,SegmentMutation] 1901
h14 [MultiPointsCrossover,OppositeMoveOperator] 1986
