h0 [SinglePointCrossover,BitFlipMutation] 1957
h1 [SinglePointCrossover,LoopMoveOperator] 2018
h2 [SinglePointCrossover,LocalMoveOperator] 1964
h3 [SinglePointCrossover,SegmentMutation] 1975
h4 [SinglePointCrossover,OppositeMoveOperator] 1928
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1944
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1960
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1927
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1968
h10 [MultiPointsCrossover,BitFlipMutation] 1923
h11 [MultiPointsCrossover,LoopMoveOperator] 2031
h12 [MultiPointsCrossover,LocalMoveOperator] 1988
h13 [MultiPointsCrossover,SegmentMutation] 1935
h14 [MultiPointsCrossover,OppositeMoveOperator] 2009
