h0 [SinglePointCrossover,BitFlipMutation] 4068
h1 [SinglePointCrossover,LoopMoveOperator] 3915
h2 [SinglePointCrossover,LocalMoveOperator] 4016
h3 [SinglePointCrossover,SegmentMutation] 4007
h4 [SinglePointCrossover,OppositeMoveOperator] 3935
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4005
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4035
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3846
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4019
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3875
h10 [MultiPointsCrossover,BitFlipMutation] 3983
h11 [MultiPointsCrossover,LoopMoveOperator] 3861
h12 [MultiPointsCrossover,LocalMoveOperator] 3959
h13 [MultiPointsCrossover,SegmentMutation] 3956
h14 [MultiPointsCrossover,OppositeMoveOperator] 4020
