h0 [SinglePointCrossover,BitFlipMutation] 4031
h1 [SinglePointCrossover,LoopMoveOperator] 3933
h2 [SinglePointCrossover,LocalMoveOperator] 3830
h3 [SinglePointCrossover,SegmentMutation] 4044
h4 [SinglePointCrossover,OppositeMoveOperator] 3934
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3929
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4016
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4042
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3925
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4082
h10 [MultiPointsCrossover,BitFlipMutation] 3979
h11 [MultiPointsCrossover,LoopMoveOperator] 4088
h12 [MultiPointsCrossover,LocalMoveOperator] 4060
h13 [MultiPointsCrossover,SegmentMutation] 4073
h14 [MultiPointsCrossover,OppositeMoveOperator] 4034
