h0 [SinglePointCrossover,BitFlipMutation] 4037
h1 [SinglePointCrossover,LoopMoveOperator] 3871
h2 [SinglePointCrossover,LocalMoveOperator] 4022
h3 [SinglePointCrossover,SegmentMutation] 3885
h4 [SinglePointCrossover,OppositeMoveOperator] 3985
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3959
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4012
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3884
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4009
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4003
h10 [MultiPointsCrossover,BitFlipMutation] 4044
h11 [MultiPointsCrossover,LoopMoveOperator] 3949
h12 [MultiPointsCrossover,LocalMoveOperator] 3896
h13 [MultiPointsCrossover,SegmentMutation] 3978
h14 [MultiPointsCrossover,OppositeMoveOperator] 3966
