h0 [SinglePointCrossover,BitFlipMutation] 1958
h1 [SinglePointCrossover,LoopMoveOperator] 1996
h2 [SinglePointCrossover,LocalMoveOperator] 1922
h3 [SinglePointCrossover,SegmentMutation] 1934
h4 [SinglePointCrossover,OppositeMoveOperator] 1850
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1984
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1983
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1979
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2010
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1996
h10 [MultiPointsCrossover,BitFlipMutation] 2055
h11 [MultiPointsCrossover,LoopMoveOperator] 2076
h12 [MultiPointsCrossover,LocalMoveOperator] 1995
h13 [MultiPointsCrossover,SegmentMutation] 1991
h14 [MultiPointsCrossover,OppositeMoveOperator] 2021
