h0 [SinglePointCrossover,BitFlipMutation] 1952
h1 [SinglePointCrossover,LoopMoveOperator] 1970
h2 [SinglePointCrossover,LocalMoveOperator] 1954
h3 [SinglePointCrossover,SegmentMutation] 2106
h4 [SinglePointCrossover,OppositeMoveOperator] 1916
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2040
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1914
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2067
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1941
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2010
h10 [MultiPointsCrossover,BitFlipMutation] 2036
h11 [MultiPointsCrossover,LoopMoveOperator] 1924
h12 [MultiPointsCrossover,LocalMoveOperator] 1994
h13 [MultiPointsCrossover,SegmentMutation] 1913
h14 [MultiPointsCrossover,OppositeMoveOperator] 2013
