h0 [SinglePointCrossover,BitFlipMutation] 2019
h1 [SinglePointCrossover,LoopMoveOperator] 2050
h2 [SinglePointCrossover,LocalMoveOperator] 2036
h3 [SinglePointCrossover,SegmentMutation] 2029
h4 [SinglePointCrossover,OppositeMoveOperator] 1904
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1946
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1954
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1938
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1977
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1939
h10 [MultiPointsCrossover,BitFlipMutation] 2022
h11 [MultiPointsCrossover,LoopMoveOperator] 1954
h12 [MultiPointsCrossover,LocalMoveOperator] 2024
h13 [MultiPointsCrossover,SegmentMutation] 2085
h14 [MultiPointsCrossover,OppositeMoveOperator] 1973
