h0 [SinglePointCrossover,BitFlipMutation] 1975
h1 [SinglePointCrossover,LoopMoveOperator] 1923
h2 [SinglePointCrossover,LocalMoveOperator] 1894
h3 [SinglePointCrossover,SegmentMutation] 1936
h4 [SinglePointCrossover,OppositeMoveOperator] 1924
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2003
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2010
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1984
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1950
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1991
h10 [MultiPointsCrossover,BitFlipMutation] 2005
h11 [MultiPointsCrossover,LoopMoveOperator] 2047
h12 [MultiPointsCrossover,LocalMoveOperator] 2068
h13 [MultiPointsCrossover,SegmentMutation] 2017
h14 [MultiPointsCrossover,OppositeMoveOperator] 2023
