h0 [SinglePointCrossover,BitFlipMutation] 4005
h1 [SinglePointCrossover,LoopMoveOperator] 4073
h2 [SinglePointCrossover,LocalMoveOperator] 3939
h3 [SinglePointCrossover,SegmentMutation] 4034
h4 [SinglePointCrossover,OppositeMoveOperator] 4042
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4049
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3898
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4017
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4093
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3995
h10 [MultiPointsCrossover,BitFlipMutation] 3950
h11 [MultiPointsCrossover,LoopMoveOperator] 4025
h12 [MultiPointsCrossover,LocalMoveOperator] 3908
h13 [MultiPointsCrossover,SegmentMutation] 3950
h14 [MultiPointsCrossover,OppositeMoveOperator] 4022
