h0 [SinglePointCrossover,BitFlipMutation] 4130
h1 [SinglePointCrossover,LoopMoveOperator] 4082
h2 [SinglePointCrossover,LocalMoveOperator] 4029
h3 [SinglePointCrossover,SegmentMutation] 3962
h4 [SinglePointCrossover,OppositeMoveOperator] 4078
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4022
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3999
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3936
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4092
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4058
h10 [MultiPointsCrossover,BitFlipMutation] 3966
h11 [MultiPointsCrossover,LoopMoveOperator] 4011
h12 [MultiPointsCrossover,LocalMoveOperator] 3915
h13 [MultiPointsCrossover,SegmentMutation] 4064
h14 [MultiPointsCrossover,OppositeMoveOperator] 3956
