h0 [SinglePointCrossover,BitFlipMutation] 2055
h1 [SinglePointCrossover,LoopMoveOperator] 1976
h2 [SinglePointCrossover,LocalMoveOperator] 1948
h3 [SinglePointCrossover,SegmentMutation] 1930
h4 [SinglePointCrossover,OppositeMoveOperator] 1913
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2013
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1919
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1992
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2027
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1974
h10 [MultiPointsCrossover,BitFlipMutation] 1975
h11 [MultiPointsCrossover,LoopMoveOperator] 1977
h12 [MultiPointsCrossover,LocalMoveOperator] 2066
h13 [MultiPointsCrossover,SegmentMutation] 2006
h14 [MultiPointsCrossover,OppositeMoveOperator] 2029
