h0 [SinglePointCrossover,BitFlipMutation] 3939
h1 [SinglePointCrossover,LoopMoveOperator] 4002
h2 [SinglePointCrossover,LocalMoveOperator] 3983
h3 [SinglePointCrossover,SegmentMutation] 3991
h4 [SinglePointCrossover,OppositeMoveOperator] 3919
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3928
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3923
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3841
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4006
h10 [MultiPointsCrossover,BitFlipMutation] 4037
h11 [MultiPointsCrossover,LoopMoveOperator] 4012
h12 [MultiPointsCrossover,LocalMoveOperator] 3911
h13 [MultiPointsCrossover,SegmentMutation] 3924
h14 [MultiPointsCrossover,OppositeMoveOperator] 4042
