h0 [SinglePointCrossover,BitFlipMutation] 1969
h1 [SinglePointCrossover,LoopMoveOperator] 1930
h2 [SinglePointCrossover,LocalMoveOperator] 1924
h3 [SinglePointCrossover,SegmentMutation] 2073
h4 [SinglePointCrossover,OppositeMoveOperator] 2004
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2005
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2058
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1990
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2090
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2033
h10 [MultiPointsCrossover,BitFlipMutation] 2030
h11 [MultiPointsCrossover,LoopMoveOperator] 1942
h12 [MultiPointsCrossover,LocalMoveOperator] 1889
h13 [MultiPointsCrossover,SegmentMutation] 1973
h14 [MultiPointsCrossover,OppositeMoveOperator] 1940
