h0 [SinglePointCrossover,BitFlipMutation] 1962
h1 [SinglePointCrossover,LoopMoveOperator] 1999
h2 [SinglePointCrossover,LocalMoveOperator] 1979
h3 [SinglePointCrossover,SegmentMutation] 1978
h4 [SinglePointCrossover,OppositeMoveOperator] 2002
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2022
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1900
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2011
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1996
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1950
h10 [MultiPointsCrossover,BitFlipMutation] 1938
h11 [MultiPointsCrossover,LoopMoveOperator] 1984
h12 [MultiPointsCrossover,LocalMoveOperator] 2033
h13 [MultiPointsCrossover,SegmentMutation] 2050
h14 [MultiPointsCrossover,OppositeMoveOperator] 1996
