h0 [SinglePointCrossover,BitFlipMutation] 4061
h1 [SinglePointCrossover,LoopMoveOperator] 3904
h2 [SinglePointCrossover,LocalMoveOperator] 4000
h3 [SinglePointCrossover,SegmentMutation] 4012
h4 [SinglePointCrossover,OppositeMoveOperator] 4151
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3957
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3972
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3964
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4002
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4072
h10 [MultiPointsCrossover,BitFlipMutation] 3947
h11 [MultiPointsCrossover,LoopMoveOperator] 3971
h12 [MultiPointsCrossover,LocalMoveOperator] 4027
h13 [MultiPointsCrossover,SegmentMutation] 3934
h14 [MultiPointsCrossover,OppositeMoveOperator] 4026
