h0 [SinglePointCrossover,BitFlipMutation] 4016
h1 [SinglePointCrossover,LoopMoveOperator] 4027
h2 [SinglePointCrossover,LocalMoveOperator] 3978
h3 [SinglePointCrossover,SegmentMutation] 4015
h4 [SinglePointCrossover,OppositeMoveOperator] 3929
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4097
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4062
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3970
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4044
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4062
h10 [MultiPointsCrossover,BitFlipMutation] 3953
h11 [MultiPointsCrossover,LoopMoveOperator] 4010
h12 [MultiPointsCrossover,LocalMoveOperator] 4017
h13 [MultiPointsCrossover,SegmentMutation] 4021
h14 [MultiPointsCrossover,OppositeMoveOperator] 3999
