h0 [SinglePointCrossover,BitFlipMutation] 2007
h1 [SinglePointCrossover,LoopMoveOperator] 1936
h2 [SinglePointCrossover,LocalMoveOperator] 1893
h3 [SinglePointCrossover,SegmentMutation] 2009
h4 [SinglePointCrossover,OppositeMoveOperator] 2038
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2002
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1939
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2034
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1950
h10 [MultiPointsCrossover,BitFlipMutation] 2001
h11 [MultiPointsCrossover,LoopMoveOperator] 2003
h12 [MultiPointsCrossover,LocalMoveOperator] 1945
h13 [MultiPointsCrossover,SegmentMutation] 2039
h14 [MultiPointsCrossover,OppositeMoveOperator] 2012
