h0 [SinglePointCrossover,BitFlipMutation] 3948
h1 [SinglePointCrossover,LoopMoveOperator] 3907
h2 [SinglePointCrossover,LocalMoveOperator] 3861
h3 [SinglePointCrossover,SegmentMutation] 4107
h4 [SinglePointCrossover,OppositeMoveOperator] 3958
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4081
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4077
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3881
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4037
h10 [MultiPointsCrossover,BitFlipMutation] 4123
h11 [MultiPointsCrossover,LoopMoveOperator] 3983
h12 [MultiPointsCrossover,LocalMoveOperator] 4014
h13 [MultiPointsCrossover,SegmentMutation] 3976
h14 [MultiPointsCrossover,OppositeMoveOperator] 3999
