h0 [SinglePointCrossover,BitFlipMutation] 1907
h1 [SinglePointCrossover,LoopMoveOperator] 1996
h2 [SinglePointCrossover,LocalMoveOperator] 2038
h3 [SinglePointCrossover,SegmentMutation] 1916
h4 [SinglePointCrossover,OppositeMoveOperator] 2022
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2015
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1954
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1890
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1990
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2006
h10 [MultiPointsCrossover,BitFlipMutation] 2031
h11 [MultiPointsCrossover,LoopMoveOperator] 1993
h12 [MultiPointsCrossover,LocalMoveOperator] 1926
h13 [MultiPointsCrossover,SegmentMutation] 2039
h14 [MultiPointsCrossover,OppositeMoveOperator] 1977
