h0 [SinglePointCrossover,BitFlipMutation] 2029
h1 [SinglePointCrossover,LoopMoveOperator] 1928
h2 [SinglePointCrossover,LocalMoveOperator] 1995
h3 [SinglePointCrossover,SegmentMutation] 1966
h4 [SinglePointCrossover,OppositeMoveOperator] 2007
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1946
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2008
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2014
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1958
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1968
h10 [MultiPointsCrossover,BitFlipMutation] 1993
h11 [MultiPointsCrossover,LoopMoveOperator] 1954
h12 [MultiPointsCrossover,LocalMoveOperator] 1960
h13 [MultiPointsCrossover,SegmentMutation] 2032
h14 [MultiPointsCrossover,OppositeMoveOperator] 1992
