h0 [SinglePointCrossover,BitFlipMutation] 1871
h1 [SinglePointCrossover,LoopMoveOperator] 1962
h2 [SinglePointCrossover,LocalMoveOperator] 1979
h3 [SinglePointCrossover,SegmentMutation] 1920
h4 [SinglePointCrossover,OppositeMoveOperator] 2075
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1963
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1976
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1912
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2042
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2034
h10 [MultiPointsCrossover,BitFlipMutation] 1969
h11 [MultiPointsCrossover,LoopMoveOperator] 1944
h12 [MultiPointsCrossover,LocalMoveOperator] 1983
h13 [MultiPointsCrossover,SegmentMutation] 1923
h14 [MultiPointsCrossover,OppositeMoveOperator] 1947
