h0 [SinglePointCrossover,BitFlipMutation] 4084
h1 [SinglePointCrossover,LoopMoveOperator] 3992
h2 [SinglePointCrossover,LocalMoveOperator] 4008
h3 [SinglePointCrossover,SegmentMutation] 4094
h4 [SinglePointCrossover,OppositeMoveOperator] 3916
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4011
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3843
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4034
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4025
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4039
h10 [MultiPointsCrossover,BitFlipMutation] 4079
h11 [MultiPointsCrossover,LoopMoveOperator] 4011
h12 [MultiPointsCrossover,LocalMoveOperator] 3953
h13 [MultiPointsCrossover,SegmentMutation] 3996
h14 [MultiPointsCrossover,OppositeMoveOperator] 3915
