h0 [SinglePointCrossover,BitFlipMutation] 4007
h1 [SinglePointCrossover,LoopMoveOperator] 3990
h2 [SinglePointCrossover,LocalMoveOperator] 4006
h3 [SinglePointCrossover,SegmentMutation] 3975
h4 [SinglePointCrossover,OppositeMoveOperator] 3923
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3987
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4011
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3919
h10 [MultiPointsCrossover,BitFlipMutation] 4084
h11 [MultiPointsCrossover,LoopMoveOperator] 4036
h12 [MultiPointsCrossover,LocalMoveOperator] 4011
h13 [MultiPointsCrossover,SegmentMutation] 4122
h14 [MultiPointsCrossover,OppositeMoveOperator] 3966
