h0 [SinglePointCrossover,BitFlipMutation] 1913
h1 [SinglePointCrossover,LoopMoveOperator] 2030
h2 [SinglePointCrossover,LocalMoveOperator] 1929
h3 [SinglePointCrossover,SegmentMutation] 1979
h4 [SinglePointCrossover,OppositeMoveOperator] 1986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2037
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2077
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1909
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1964
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1971
h10 [MultiPointsCrossover,BitFlipMutation] 1910
h11 [MultiPointsCrossover,LoopMoveOperator] 1988
h12 [MultiPointsCrossover,LocalMoveOperator] 2067
h13 [MultiPointsCrossover,SegmentMutation] 1976
h14 [MultiPointsCrossover,OppositeMoveOperator] 2014
